finess;raison_sociale;etab_rattach;ville;departement;region
780022596;CHU SAINT JOSEPH;;78000 VERSAILLES;YVELINES;Ile de France
920718400;CHU SAINT RAPHAEL;;92160 ANTONY;HAUTS DE SEINE;Ile de France
910018621;CHU SAINT VINCENT DE PAUL;;91260 JUVISY SUR ORGE;ESSONNE;Ile de France
310001201;CHU SAMBRE;CENTRE D'HEBERGEMENT D'URGENCE SAMBRE;31000 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
750721417;CHU SAOH ALTERNATIVE HOTEL;;75020 PARIS;PARIS;Ile de France
820008456;CHU SARLAC;CENTRE D'HEBERGEMENT D'URGENCE SARLAC;82200 MOISSAC;TARN ET GARONNE;Languedoc Roussillon Midi Pyrenees
590799631;CHU SAUVEGARDE DU NORD LILLE;CHU SAUVEGARDE DU NORD LILLE;59800 LILLE;NORD;Nord Pas de Calais Picardie
590064721;CHU SCJE LILLE;CHU SERVICE DE CONTROLE JUDICIAIRE ET D'ENQUETES LILLE;59800 LILLE;NORD;Nord Pas de Calais Picardie
930025309;CHU SECOURS ISLAMIQUE (ABRI NUIT);;91300 MASSY;ESSONNE;Ile de France
590050944;CHU SECOURS POPULAIRE FRANCAIS LILLE;CHU SECOURS POPULAIRE FRANCAIS LILLE;59007 LILLE CEDEX;NORD;Nord Pas de Calais Picardie
780001376;CHU SERENA;;78700 CONFLANS STE HONORINE;YVELINES;Ile de France
500009147;CHU SERVICE PASTEL CCAS SAINT-LO;CENTRE D'HEBERGEMENT D'URGENCE CCAS SAINT-LO;50000 ST LO;MANCHE;Normandie
310001169;CHU SERVICE RESSOURCES LE MAY;CENTRE D'HEBERGEMENT D'URGENCE SERVICE RESSOURCES LE MAY;31000 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
380804583;CHU SILENE;;38100 GRENOBLE;ISERE;Auvergne Rhone Alpes
970408589;CHU SITE FELIX GUYON (SAINT DENIS);CHU SITE FELIX GUYON (SAINT DENIS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU SITE SUD - SLD (TAMPON);CHU LA REUNION SITE SUD (TAMPON);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU SITE SUD - SSR (TAMPON);CHU SITE SUD - SSR (TAMPON);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU SITE SUD (CILAOS);CHU SITE SUD (CILAOS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU SITE SUD (SAINT JOSEPH);CHU SITE SUD (SAINT JOSEPH);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU SITE SUD (SAINT LOUIS);CHU SITE SUD (SAINT LOUIS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU SITE SUD (SAINT PIERRE);CHU SITE SUD ( SAINT PIERRE);97405 ST DENIS CEDEX;LA REUNION;La Reunion
750721334;CHU SOFIA;;01110 PLATEAU D HAUTEVILLE;AIN;Auvergne Rhone Alpes
590799946;CHU SOLFA SEDIRE DUNKERQUE;CHU SOLFA SEDIRE DUNKERQUE;59000 LILLE;NORD;Nord Pas de Calais Picardie
810012328;CHU SOLIDAC;CENTRE D'HEBERGEMENT D'URGENCE SOLIDAC;81100 CASTRES;TARN;Languedoc Roussillon Midi Pyrenees
300019775;CHU SOLIHA;CENTRE D'HEBERGEMENT D'URGENCE SOLIHA;11000 CARCASSONNE;AUDE;Languedoc Roussillon Midi Pyrenees
300019775;CHU SOLIHA 2;CENTRE D'HEBERGEMENT D'URGENCE SOLIHA 2;11000 CARCASSONNE;AUDE;Languedoc Roussillon Midi Pyrenees
590799706;CHU SOLIHA METROPOLE NORD;CHU SOLIHA METROPOLE NORD;59170 CROIX;NORD;Nord Pas de Calais Picardie
750721334;CHU SORTANTS DE METRO;CHU SORTANTS DE METRO (CLICHY-LA-GARENNE);01110 PLATEAU D HAUTEVILLE;AIN;Auvergne Rhone Alpes
490004264;CHU SOS FEMMES;;49100 ANGERS;MAINE ET LOIRE;Pays de la Loire
770810372;CHU SOS FEMMES MEAUX;;77100 MEAUX;SEINE ET MARNE;Ile de France
310021993;CHU STABILISATION VELANE;CENTRE D'HEBERGEMENT D'URGENCE ET STABILISATION VELANE;31000 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
780803961;CHU STUART MILL;;75019 PARIS;PARIS;Ile de France
120001599;CHU TRAIT D'UNION;;12100 MILLAU;AVEYRON;Languedoc Roussillon Midi Pyrenees
750806580;CHU TRAVERSIERE;;13011 MARSEILLE;BOUCHES DU RHONE;Provence Alpes Cote d'Azur
010789600;CHU TREMPLIN;;01000 ST DENIS LES BOURG;AIN;Auvergne Rhone Alpes
940012008;CHU TREMPLIN 94 ALTERNATIVE HOTEL;;94700 MAISONS ALFORT;VAL DE MARNE;Ile de France
800015083;CHU UDAUS 80 AMIENS;CHU UDAUS 80 AMIENS;80000 AMIENS;SOMME;Nord Pas de Calais Picardie
750711996;CHU UFSE;;94230 CACHAN;VAL DE MARNE;Ile de France
310001185;CHU UN TEMPS POUR ELLE;CENTRE D'HEBERGEMENT D'URGENCE UN TEMPS POUR ELLE;31000 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
750825846;CHU VERNEUIL;;02820 CORBENY;AISNE;Nord Pas de Calais Picardie
120783931;CHU VILLAGE DOUZE;;12200 VILLEFRANCHE DE ROUERGUE;AVEYRON;Languedoc Roussillon Midi Pyrenees
690040241;CHU VILLAGE MOBILE 2 CHOSES LUNE CAEN;CENTRE D'HEBERGEMENT D'URGENCE VILLAGE MOBILE 2CHOSESLUNE;14000 CAEN;CALVADOS;Normandie
750721334;CHU VILLENEUVE LE ROI;;01110 PLATEAU D HAUTEVILLE;AIN;Auvergne Rhone Alpes
750015968;CHU VILLENEUVE TRIAGE;;05130 SIGOYER;HAUTES ALPES;Provence Alpes Cote d'Azur
750721334;CHU VVF CROIX ROUGE FRANCAISE;;01110 PLATEAU D HAUTEVILLE;AIN;Auvergne Rhone Alpes
750719361;CHU YVES CAIGNARD;;02880 BUCY LE LONG;AISNE;Nord Pas de Calais Picardie
750825846;CHU. COALLIA MONTATAIRE;CHU COALLIA MONTATAIRE;02820 CORBENY;AISNE;Nord Pas de Calais Picardie
750806580;CHU-M IVRY SUR SEINE;;13011 MARSEILLE;BOUCHES DU RHONE;Provence Alpes Cote d'Azur
970408589;CHU-PSY - ALL DES RAMEAUX (ST PIERRE;CHU-PSY - ALLEE DES RAMEAUX (ST PIERRE);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - ALLEE DES POETES (ST PIERRE);CHU-PSY - ALLEE DES POETES (ST PIERRE);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - AV PRINCIPALE (ST LOUIS);CHU-PSY - AV PRINCIPALE (ST LOUIS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - CITE LASSAYS ( LE TAMPON);CHU-PSY - CITE LASSAYS ( LE TAMPON);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - R GAL AILLERET (LE TAMPON);CHU-PSY - RUE DU GENERAL AILLERET ( LE TAMPON);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - RUE DES MERISIERS (ST LOUIS);CHU-PSY - RUE DES MERISIERS (ST LOUIS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - RUE FLEURS JAUNES (CILAOS);CHU-PSY - RUE DES FLEURS JAUNES (CILAOS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - RUE MERE THERESA (ST JOSEPH);CHU-PSY - RUE MERE THERESA (ST JOSEPH);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY - RUE STE ROSE (ST PIERRE);CHU-PSY - RUE STE ROSE (ST PIERRE);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY- 3 SAMUEL TREUTHARD (ST LOUIS);CHU-PSY  - 3 RUE SAMUEL TREUTHARD (ST LOUIS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY- 8 SAMUEL TREUTHARD (ST LOUIS);CHU-PSY - 8 RUE SAMUEL TREUTHARD (ST LOUIS);97405 ST DENIS CEDEX;LA REUNION;La Reunion
970408589;CHU-PSY -ALL DES AUBEPINES (ST PIERRE);CHU-PSY - ALLEE DES AUBEPINES (ST PIERRE);97405 ST DENIS CEDEX;LA REUNION;La Reunion
190000042;CIDAG DU VIH ET DES HEPATITES;CENTRE D'INFORMATION ET DE DEPISTAGE ANONYME ET GRATUIT;19312 BRIVE LA GAILLARDE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
190000075;CIDAG DU VIH ET DES HEPATITES;CENTRE D'INFORMATION ET DE DEPISTAGE ANONYME ET GRATUIT;19208 USSEL CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
230780041;CIDAG DU VIH ET DES HEPATITES;CENTRE D'INFORMATION ET DE DEPISTAGE ANONYME ET GRATUIT;23000 GUERET;CREUSE;Aquitaine Limousin Poitou Charentes
870000015;CIDAG DU VIH ET DES HEPATITES;CENTRE D'INFORMATION ET DE DEPISTAGE ANONYME ET GRATUIT;19312 BRIVE LA GAILLARDE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
810100008;CL ADDICTOLOGIE ST SALVADOU;CLINIQUE D'ADDICTOLOGIE SAINT SALVADOU;81000 ALBI;TARN;Languedoc Roussillon Midi Pyrenees
310000179;CL AMBROISE PARE;CLINIQUE AMBROISE PARE;31082 TOULOUSE CEDEX 1;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
300000155;CL AMBULATOIRE DE LA CEZE;CLINIQUE AMBULATOIRE DE LA CEZE;30200 BAGNOLS SUR CEZE;GARD;Languedoc Roussillon Midi Pyrenees
110786324;CL ARAGOU LES TILLEULS;CLINIQUE ARAGOU LES TILLEULS LIMOUX;11240 ALAIGNE;AUDE;Languedoc Roussillon Midi Pyrenees
340785856;CL BEAU SOLEIL;CLINIQUE MEDICO CHIRURGICALE BEAU SOLEIL;34380 ST MARTIN DE LONDRES;HERAULT;Languedoc Roussillon Midi Pyrenees
300000148;CL BELLE RIVE;CLINIQUE BELLE RIVE;30404 VILLENEUVE LES AVIGNON CED;GARD;Languedoc Roussillon Midi Pyrenees
310026794;CL CAPIO LA CROIX DU SUD;CLINIQUE CAPIO LA CROIX DU SUD;31130 QUINT FONSEGRIVES;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
810000471;CL CLAUDE BERNARD;CLINIQUE CLAUDE BERNARD CTRE MEDICO CHIRURGICAL OBSTETRICAL;81000 ALBI;TARN;Languedoc Roussillon Midi Pyrenees
340000298;CL CLEMENTVILLE;CLINIQUE CLEMENTVILLE;34000 MONTPELLIER;HERAULT;Languedoc Roussillon Midi Pyrenees
820000081;CL CROIX ST MICHEL;CLINIQUE CROIX SAINT MICHEL;82000 MONTAUBAN;TARN ET GARONNE;Languedoc Roussillon Midi Pyrenees
310000187;CL DE BEAUPUY;CLINIQUE DE BEAUPUY;31850 BEAUPUY;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000112;CL DE L'UNION;CLINIQUE DE L'UNION;31240 ST JEAN;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000047;CL DE MONTBERON;CLINIQUE DE MONTBERON;31140 MONTBERON;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310014378;CL DE VERDAICH;CLINIQUE DE VERDAICH;31550 GAILLAC TOULZA;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310788880;CL DES CEDRES;CLINIQUE DES CEDRES;31700 CORNEBARRIEU;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310001433;CL DES PYRENEES;CLINIQUE DES PYRENEES;31770 COLOMIERS;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000492;CL D'OCCITANIE;CLINIQUE D'OCCITANIE;31605 MURET CEDEX;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
920030871;CL DU CABIROL;CLINIQUE DU CABIROL;31770 COLOMIERS;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
920030269;CL DU CHATEAU DE SEYSSES;CLINIQUE DU CHATEAU DE SEYSSES;06140 VENCE;ALPES MARITIMES;Provence Alpes Cote d'Azur
310000161;CL DU CHATEAU DE VERNHES;CLINIQUE DU CHATEAU DE VERNHES;31340 BONDIGOUX;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
820000156;CL DU DR HONORE CAVE;CLINIQUE DU DOCTEUR HONORE CAVE;82000 MONTAUBAN;TARN ET GARONNE;Languedoc Roussillon Midi Pyrenees
340000090;CL DU DR JEAN CAUSSE;CLINIQUE D'OTOLOGIE DU DOCTEUR JEAN CAUSSE;34440 COLOMBIERS;HERAULT;Languedoc Roussillon Midi Pyrenees
300000213;CL DU GRAND AVIGNON;CLINIQUE DU GRAND AVIGNON (EX CCA DES HAUTS D'AVIGNON);30133 LES ANGLES;GARD;Languedoc Roussillon Midi Pyrenees
340015171;CL DU MAS DE ROCHET;CLINIQUE DU MAS DE ROCHET;09100 LA TOUR DU CRIEU;ARIEGE;Languedoc Roussillon Midi Pyrenees
340000512;CL DU MILLENAIRE;CLINIQUE DU MILLENAIRE;34960 MONTPELLIER CEDEX 2;HERAULT;Languedoc Roussillon Midi Pyrenees
340000280;CL DU PARC;CLINIQUE DU PARC;34171 CASTELNAU LE LEZ CEDEX;HERAULT;Languedoc Roussillon Midi Pyrenees
340008978;CL DU PIC ST LOUP;CLINIQUE DU PIC SAINT LOUP;34980 ST CLEMENT DE RIVIERE;HERAULT;Languedoc Roussillon Midi Pyrenees
820000131;CL DU PONT DE CHAUME;CLINIQUE DU PONT DE CHAUME;82017 MONTAUBAN CEDEX;TARN ET GARONNE;Languedoc Roussillon Midi Pyrenees
920030269;CL DU PONT DU GARD;CLINIQUE DU PONT DU GARD;06140 VENCE;ALPES MARITIMES;Provence Alpes Cote d'Azur
920030269;CL DU PONT DU GARD CLINEA;CLINIQUE DU PONT DU GARD CLINEA;06140 VENCE;ALPES MARITIMES;Provence Alpes Cote d'Azur
810100099;CL DU REFUGE PROTESTANT;CLINIQUE DU REFUGE PROTESTANT;81200 MAZAMET;TARN;Languedoc Roussillon Midi Pyrenees
460002207;CL DU RELAIS;CLINIQUE DU RELAIS CAILLAC;46140 CAILLAC;LOT;Languedoc Roussillon Midi Pyrenees
660000183;CL DU SOUFFLE LA SOLANE;CLINIQUE DU SOUFFLE LA SOLANE A OSSEJA;66340 OSSEJA;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
340000256;CL DU SOUFFLE LA VALLONIE;CLINIQUE DU SOUFFLE LA VALLONIE;34700 LODEVE;HERAULT;Languedoc Roussillon Midi Pyrenees
110007341;CL DU SUD;CLINIQUE DU SUD;11000 CARCASSONNE;AUDE;Languedoc Roussillon Midi Pyrenees
660000282;CL DU VALLESPIR;CLINIQUE DU VALLESPIR;66400 CERET;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
310000435;CL DU VIEUX CHATEAU D'OC;CLINIQUE DU VIEUX CHATEAU D'OC;31180 CASTELMAUROU;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
660012071;CL FLC ESTHETIQUE;CLINIQUE FLC ESTHETIQUE;66000 PERPIGNAN;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
460006067;CL FONT REDONDE;CLINIQUE FONT REDONDE;46100 FIGEAC;LOT;Languedoc Roussillon Midi Pyrenees
340001866;CL FONTFROIDE;SSR CLINIQUE FONTFROIDE;34009 MONTPELLIER CEDEX 1;HERAULT;Languedoc Roussillon Midi Pyrenees
310021316;CL KORIAN LA VERNEDE;CLINIQUE KORIAN LA VERNEDE;11600 CONQUES SUR ORBIEL;AUDE;Languedoc Roussillon Midi Pyrenees
750056335;CL KORIAN VAL DE SAUNE;CLINIQUE KORIAN VAL DE SAUNE (EX CL DE QUINT FONSEGRIVES);01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
300000692;CL LA CAMARGUE MONT DUPLAN;CLINIQUE LA CAMARGUE MONT DUPLAN;30230 BOUILLARGUES;GARD;Languedoc Roussillon Midi Pyrenees
920031796;CL LA PINEDE CRF ST ESTEVE;CLINIQUE LA PINEDE CRF SAINT ESTEVE;66240 ST ESTEVE;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
810005678;CL LA RECOUVRANCE;CLINIQUE LA RECOUVRANCE;31620 FRONTON;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
340000421;CL LE CASTELET;CLINIQUE LE CASTELET;34430 ST JEAN DE VEDAS;HERAULT;Languedoc Roussillon Midi Pyrenees
110786324;CL LES OLIVIERS;CLINIQUE LES OLIVIERS;11240 ALAIGNE;AUDE;Languedoc Roussillon Midi Pyrenees
340016963;CL LES OLIVIERS;CLINIQUE LES OLIVIERS;30660 GALLARGUES LE MONTUEUX;GARD;Languedoc Roussillon Midi Pyrenees
300000197;CL LES SOPHORAS;CLINIQUE LES SOPHORAS;30000 NIMES;GARD;Languedoc Roussillon Midi Pyrenees
920031762;CL MARIGNY;CLINIQUE MARIGNY;31140 ST LOUP CAMMAS;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310788799;CL MEDIPOLE GARONNE;CLINIQUE MEDIPOLE GARONNE;31036 TOULOUSE CEDEX 1;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000153;CL MONIE;CLINIQUE MONIE;31290 VILLEFRANCHE DE LAURAGAIS;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
660006297;CL MUTUALISTE CATALANE;CLINIQUE CATALANE FUSION LA ROUSSILLONNAISE ET ST CHRISTOPHE;66028 PERPIGNAN CEDEX;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
340023209;CL MUTUALISTE JEAN LEON;CLINIQUE MUTUALISTE JEAN LEON;30700 UZES;GARD;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY TLS LECRIVAIN;CLINIQUE NEPHRO ST EXUPERY TOULOUSE LECRIVAIN;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD BESSIERES;CLINIQUE NEPHRO ST EXUPERY UAD BESSIERES;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD BRAX;CLINIQUE NEPHRO ST EXUPERY UAD BRAX;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD LUCHON;CLINIQUE NEPHRO ST EXUPERY UAD LUCHON;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD QUINT;CLINIQUE NEPHRO ST EXUPERY UAD QUINT FONSEGRIVES;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD REVEL;CLINIQUE NEPHRO ST EXUPERY UAD REVEL;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD ST GAUDENS;CLINIQUE NEPHRO ST EXUPERY UAD SAINT GAUDENS;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD TLS BASSO;CLINIQUE NEPHRO ST EXUPERY UAD TOULOUSE BASSO CAMBO;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD TLS SANS;CLINIQUE NEPHRO ST EXUPERY UAD TOULOUSE SANS;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;CLINIQUE NEPHRO ST EXUPERY UAD VILLEFRANCHE DE LAURAGAIS;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000617;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;CLINIQUE NEPHRO ST EXUPERY UDM UNION SAINT JEAN;31300 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
310000096;CL PASTEUR;CLINIQUE PASTEUR;31076 TOULOUSE CEDEX 3;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
340000405;CL PLEIN SOLEIL SITE MTP;CLINIQUE PLEIN SOLEIL SITE MONTPELLIER;34960 MONTPELLIER CEDEX 2;HERAULT;Languedoc Roussillon Midi Pyrenees
340000355;CL RECH;CLINIQUE RECH;34094 MONTPELLIER CEDEX 5;HERAULT;Languedoc Roussillon Midi Pyrenees
650000276;CL REPUBLIQUE;CLINIQUE REPUBLIQUE;65600 SEMEAC;HAUTES PYRENEES;Languedoc Roussillon Midi Pyrenees
310026075;CL RIVE GAUCHE;CLINIQUE RIVE GAUCHE;31076 TOULOUSE CEDEX 3;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
920030269;CL SENSEVIA;CLINIQUE SENSEVIA (EX CHARLES ET MADONA);06140 VENCE;ALPES MARITIMES;Provence Alpes Cote d'Azur
340000389;CL ST ANTOINE;SSR CLINIQUE SAINT ANTOINE;34570 MONTARNAUD;HERAULT;Languedoc Roussillon Midi Pyrenees
340010099;CL ST CLEMENT;CLINIQUE SAINT CLEMENT;34980 ST CLEMENT DE RIVIERE;HERAULT;Languedoc Roussillon Midi Pyrenees
340000272;CL ST JEAN;CLINIQUE SAINT JEAN;34433 ST JEAN DE VEDAS CEDEX;HERAULT;Languedoc Roussillon Midi Pyrenees
340000272;CL ST JEAN SUD DE FRANCE;CLINIQUE SAINT JEAN SUD DE FRANCE;34433 ST JEAN DE VEDAS CEDEX;HERAULT;Languedoc Roussillon Midi Pyrenees
660000373;CL ST JOSEPH DE SUPERVALTECH;CLINIQUE MEDICALE MAISON DE REPOS ST JOSEPH DE SUPERVALTECH;66240 ST ESTEVE;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
340023225;CL ST LOUIS;CLINIQUE SAINT LOUIS;34190 GANGES;HERAULT;Languedoc Roussillon Midi Pyrenees
660000399;CL ST MICHEL;CLINIQUE SAINT MICHEL;66500 PRADES;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
310790464;CL ST ORENS ST ORENS GAMEVILLE;CLINIQUE SAINT ORENS SAINT ORENS DE GAMEVILLE;31650 ST ORENS DE GAMEVILLE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
660000407;CL ST PIERRE;CLINIQUE SAINT PIERRE;66012 PERPIGNAN CEDEX;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
310000419;CL ST ROCH;CLINIQUE SAINT ROCH;31620 FRONTON;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
630786754;CL STE MARIE BOURRAN RODEZ;CLINIQUE SAINTE MARIE BOURRAN RODEZ;03200 VICHY;ALLIER;Auvergne Rhone Alpes
630786754;CL STE MARIE VILLEFRANCHE ROUERGUE;CLINIQUE SAINTE MARIE VILLEFRANCHE DE ROUERGUE;03200 VICHY;ALLIER;Auvergne Rhone Alpes
340000371;CL STELLA;CLINIQUE STELLA;34400 ENTRE VIGNES;HERAULT;Languedoc Roussillon Midi Pyrenees
810101162;CL TOULOUSE LAUTREC;CLINIQUE TOULOUSE LAUTREC;81000 ALBI;TARN;Languedoc Roussillon Midi Pyrenees
660000431;CL VAL PYRENE;CLINIQUE VAL PYRENE;66120 FONT ROMEU ODEILLO VIA;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
300000726;CL VALDEGOUR;CLINIQUE VALDEGOUR;30029 NIMES CEDEX 9;GARD;Languedoc Roussillon Midi Pyrenees
110786324;CL VERDEAU PAILLES UDASPA ASM;CL JACQUELINE VERDEAU PAILLES UDASPA ASM;11240 ALAIGNE;AUDE;Languedoc Roussillon Midi Pyrenees
340000330;CL VIA DOMITIA;CLINIQUE VIA DOMITIA;34400 LUNEL;HERAULT;Languedoc Roussillon Midi Pyrenees
310021357;CL. CONVAL KORIAN CHATEAU DE CLAVETTE;CL. CONVAL KORIAN CHATEAU DE CLAVETTE;17220 CLAVETTE;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
920030269;CL. NEPHROLOGIQUE DE  MAISON BLANCHE;CLINIQUE NEPHROLOGIQUE DE  MAISON BLANCHE;06140 VENCE;ALPES MARITIMES;Provence Alpes Cote d'Azur
340780477;CLAT SITE ARNAUD DE VILLENEUVE CHU MTP;CENTRE LUTTES ANTI TUBERCULEUSE SITE ARNAUD DE VILLENEUVE;34000 MONTPELLIER;HERAULT;Languedoc Roussillon Midi Pyrenees
690783220;CLC - SITE CH NORD-OUEST VILLEFRANCHE;CLC A LYON ET RHONE-ALPES - SITE CH NORD-OUEST VILLEFRANCHE;01440 VIRIAT;AIN;Auvergne Rhone Alpes
210780417;CLCC GEORGES-FRANCOIS LECLERC;CENTRE DE LUTTE CONTRE LE CANCER GEORGES-FRANCOIS LECLERC;21079 DIJON CEDEX;COTE D OR;Bourgogne Franche Comte
290000017;CLIC CENTRE OUEST BRETAGNE;;29609 BREST CEDEX 2;FINISTERE;Bretagne
230780066;CLIC DE BOURGANEUF;CENTRE LOCAL D'INFORMATION ET DE COORDINATION GERONTOLOGIQUE;23400 BOURGANEUF;CREUSE;Aquitaine Limousin Poitou Charentes
290000090;CLIC DE CROZON;;29160 CROZON;FINISTERE;Bretagne
780130027;CLIC DE HOUDAN;CLIC DE HOUDAN;78550 HOUDAN;YVELINES;Ile de France
780130027;CLIC DE L'HOPITAL DE MONTFORT;;78550 HOUDAN;YVELINES;Ile de France
290000074;CLIC DOUARNENEZ CAP SIZUN;;29177 DOUARNENEZ CEDEX;FINISTERE;Bretagne
530000025;CLIC DU PAYS DE CHATEAU GONTIER;CENTRE LOCAL INFORMATION COORDINATION PAYS CHATEAU GONTIER;49500 SEGRE EN ANJOU BLEU;MAINE ET LOIRE;Pays de la Loire
290000108;CLIC DU PAYS DE LESNEVEN ET DES ABERS;CLIC DU PAYS DE LESNEVEN ET DU PAYS DES ABERS;29260 LESNEVEN;FINISTERE;Bretagne
250000452;CLIC DU PAYS DU HAUT-DOUBS;;25304 PONTARLIER CEDEX;DOUBS;Bourgogne Franche Comte
590781670;CLIC DU PLATEAU DE MORMAL;CENTRE LOCAL D'INFORMATION ET DE COORDINATION A LE QUESNOY;59530 LE QUESNOY;NORD;Nord Pas de Calais Picardie
300780087;CLIC UZES GARDONNENQUE;CLIC UZES GARDONNENQUE;30701 UZES CEDEX;GARD;Languedoc Roussillon Midi Pyrenees
920005378;CLINALLIANCE FONTENAY AUX ROSES;;92260 FONTENAY AUX ROSES;HAUTS DE SEINE;Ile de France
230000879;CLINIQUE  CHATELGUYON  VIERSAT;CLINIQUE  CHATELGUYON  VIERSAT;23170 VIERSAT;CREUSE;Aquitaine Limousin Poitou Charentes
280006370;CLINIQUE  LA BOISSIERE;CLINIQUE LA BOISSIERE;28630 NOGENT LE PHAYE;EURE ET LOIR;Centre Val de Loire
920030269;CLINIQUE  LE VALLON;MAISON DE CONVALESCENCE LE VALLON SAS CLINEA;06140 VENCE;ALPES MARITIMES;Provence Alpes Cote d'Azur
190001131;CLINIQUE  SAINT-GERMAIN  BRIVE;CLINIQUE  SAINT-GERMAIN  BRIVE;19316 BRIVE LA GAILLARDE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
